HE (EST),kWH
2017-05-25 06:00:00,2221.8
2017-05-25 06:15:00,2245.68
2017-05-25 06:30:00,2268.0
2017-05-25 06:45:00,2252.76
2017-05-25 07:00:00,2240.64
2017-05-25 07:15:00,2279.88
2017-05-25 07:30:00,2270.28
2017-05-25 07:45:00,2215.56
2017-05-25 08:00:00,2183.88
2017-05-25 08:15:00,2163.12
2017-05-25 08:30:00,2181.84
2017-05-25 08:45:00,2186.88
2017-05-25 09:00:00,2217.96
2017-05-25 09:15:00,2272.2
2017-05-25 09:30:00,2279.52
2017-05-25 09:45:00,2315.28
2017-05-25 10:00:00,2282.64
2017-05-25 10:15:00,2275.44
2017-05-25 10:30:00,2277.36
2017-05-25 10:45:00,2293.44
2017-05-25 11:00:00,2297.52
2017-05-25 11:15:00,2304.6
2017-05-25 11:30:00,2346.6
2017-05-25 11:45:00,2430.0
2017-05-25 12:00:00,2428.92
2017-05-25 12:15:00,2437.08
2017-05-25 12:30:00,2455.44
2017-05-25 12:45:00,2463.6
2017-05-25 13:00:00,2463.72
2017-05-25 13:15:00,2487.12
2017-05-25 13:30:00,2507.64
2017-05-25 13:45:00,2513.28
2017-05-25 14:00:00,2533.44
2017-05-25 14:15:00,2506.68
2017-05-25 14:30:00,2514.48
2017-05-25 14:45:00,2516.88
2017-05-25 15:00:00,2487.12
2017-05-25 15:15:00,2430.84
2017-05-25 15:30:00,2393.88
2017-05-25 15:45:00,2410.56
2017-05-25 16:00:00,2409.24
2017-05-25 16:15:00,2407.92
2017-05-25 16:30:00,2404.44
2017-05-25 16:45:00,2402.64
2017-05-25 17:00:00,2407.92
2017-05-25 17:15:00,2399.76
2017-05-25 17:30:00,2427.84
2017-05-25 17:45:00,2431.44
2017-05-25 18:00:00,2411.64
2017-05-25 18:15:00,2430.6
2017-05-25 18:30:00,2416.32
2017-05-25 18:45:00,2435.76
2017-05-25 19:00:00,2446.44
2017-05-25 19:15:00,2448.96
2017-05-25 19:30:00,2432.52
2017-05-25 19:45:00,2419.8
2017-05-25 20:00:00,2411.64
2017-05-25 20:15:00,2417.04
2017-05-25 20:30:00,2415.72
2017-05-25 20:45:00,2412.72
2017-05-25 21:00:00,2428.68
2017-05-25 21:15:00,2421.72
2017-05-25 21:30:00,2412.84
2017-05-25 21:45:00,2415.72
2017-05-25 22:00:00,2422.92
2017-05-25 22:15:00,2417.4
2017-05-25 22:30:00,2388.48
2017-05-25 22:45:00,2391.24
2017-05-25 23:00:00,2369.64
2017-05-25 23:15:00,2380.44
2017-05-25 23:30:00,2437.8
2017-05-25 23:45:00,2445.0
2017-05-26 00:00:00,2443.56
2017-05-26 00:15:00,2436.48
2017-05-26 00:30:00,2442.12
2017-05-26 00:45:00,2432.76
2017-05-26 01:00:00,2439.24
2017-05-26 01:15:00,2424.96
2017-05-26 01:30:00,2373.12
2017-05-26 01:45:00,2343.6
2017-05-26 02:00:00,2327.64
2017-05-26 02:15:00,2318.76
2017-05-26 02:30:00,2303.16
2017-05-26 02:45:00,2289.84
2017-05-26 03:00:00,2283.96
2017-05-26 03:15:00,2287.44
2017-05-26 03:30:00,2274.12
2017-05-26 03:45:00,2253.48
2017-05-26 04:00:00,2229.36
2017-05-26 04:15:00,2219.16
2017-05-26 04:30:00,2214.24
2017-05-26 04:45:00,2198.28
2017-05-26 05:00:00,2190.72
2017-05-26 05:15:00,2202.96
2017-05-26 05:30:00,2204.04
2017-05-26 05:45:00,2221.56
2017-05-26 06:00:00,2237.52
2017-05-26 06:15:00,2253.36
2017-05-26 06:30:00,2293.8
2017-05-26 06:45:00,2343.6
2017-05-26 07:00:00,2298.84
2017-05-26 07:15:00,2157.6
2017-05-26 07:30:00,2082.0
2017-05-26 07:45:00,2096.76
2017-05-26 08:00:00,2086.08
2017-05-26 08:15:00,2073.12
2017-05-26 08:30:00,2081.4
2017-05-26 08:45:00,2090.64
2017-05-26 09:00:00,2103.24
2017-05-26 09:15:00,2113.2
2017-05-26 09:30:00,2134.44
2017-05-26 09:45:00,2126.52
2017-05-26 10:00:00,2145.36
2017-05-26 10:15:00,2150.04
2017-05-26 10:30:00,2163.48
2017-05-26 10:45:00,2185.44
2017-05-26 11:00:00,2212.92
2017-05-26 11:15:00,2227.44
2017-05-26 11:30:00,2235.72
2017-05-26 11:45:00,2254.92
2017-05-26 12:00:00,2285.52
2017-05-26 12:15:00,2344.56
2017-05-26 12:30:00,2354.04
2017-05-26 12:45:00,2367.24
2017-05-26 13:00:00,2354.88
2017-05-26 13:15:00,2356.56
2017-05-26 13:30:00,2380.08
2017-05-26 13:45:00,2385.84
2017-05-26 14:00:00,2383.2
2017-05-26 14:15:00,2383.56
2017-05-26 14:30:00,2399.16
2017-05-26 14:45:00,2391.12
2017-05-26 15:00:00,2379.6
2017-05-26 15:15:00,2380.92
2017-05-26 15:30:00,2397.72
2017-05-26 15:45:00,2387.28
2017-05-26 16:00:00,2382.84
2017-05-26 16:15:00,2391.96
2017-05-26 16:30:00,2394.24
2017-05-26 16:45:00,2385.72
2017-05-26 17:00:00,2394.72
2017-05-26 17:15:00,2405.16
2017-05-26 17:30:00,2407.44
2017-05-26 17:45:00,2396.52
2017-05-26 18:00:00,2402.52
2017-05-26 18:15:00,2398.2
2017-05-26 18:30:00,2387.28
2017-05-26 18:45:00,2393.16
2017-05-26 19:00:00,2388.84
2017-05-26 19:15:00,2391.72
2017-05-26 19:30:00,2398.56
2017-05-26 19:45:00,2396.76
2017-05-26 20:00:00,2392.44
2017-05-26 20:15:00,2406.48
2017-05-26 20:30:00,2397.12
2017-05-26 20:45:00,2383.32
2017-05-26 21:00:00,2387.28
2017-05-26 21:15:00,2399.28
2017-05-26 21:30:00,2388.12
2017-05-26 21:45:00,2385.72
2017-05-26 22:00:00,2380.08
2017-05-26 22:15:00,2380.92
2017-05-26 22:30:00,2377.08
2017-05-26 22:45:00,2373.96
2017-05-26 23:00:00,2357.64
2017-05-26 23:15:00,2337.24
2017-05-26 23:30:00,2323.56
2017-05-26 23:45:00,2301.6
2017-05-27 00:00:00,2284.2
2017-05-27 00:15:00,2289.6
2017-05-27 00:30:00,2271.96
2017-05-27 00:45:00,2274.12
2017-05-27 01:00:00,2266.08
2017-05-27 01:15:00,2255.04
2017-05-27 01:30:00,2268.48
2017-05-27 01:45:00,2277.12
2017-05-27 02:00:00,2263.44
2017-05-27 02:15:00,2248.56
2017-05-27 02:30:00,2229.48
2017-05-27 02:45:00,2223.12
2017-05-27 03:00:00,2208.36
2017-05-27 03:15:00,2214.24
2017-05-27 03:30:00,2205.0
2017-05-27 03:45:00,2195.16
2017-05-27 04:00:00,2193.12
2017-05-27 04:15:00,2210.28
2017-05-27 04:30:00,2203.8
2017-05-27 04:45:00,2175.0
2017-05-27 05:00:00,2176.56
2017-05-27 05:15:00,2217.36
2017-05-27 05:30:00,2319.24
2017-05-27 05:45:00,2315.76
2017-05-27 06:00:00,2082.96
2017-05-27 06:15:00,2069.04
2017-05-27 06:30:00,2072.4
2017-05-27 06:45:00,2053.08
2017-05-27 07:00:00,2061.72
2017-05-27 07:15:00,2077.32
2017-05-27 07:30:00,2084.88
2017-05-27 07:45:00,2102.16
2017-05-27 08:00:00,2150.64
2017-05-27 08:15:00,2223.48
2017-05-27 08:30:00,2239.92
2017-05-27 08:45:00,2274.48
2017-05-27 09:00:00,2302.32
2017-05-27 09:15:00,2309.64
2017-05-27 09:30:00,2309.76
2017-05-27 09:45:00,2310.72
2017-05-27 10:00:00,2314.44
2017-05-27 10:15:00,2320.08
2017-05-27 10:30:00,2305.44
2017-05-27 10:45:00,2313.96
2017-05-27 11:00:00,2320.92
2017-05-27 11:15:00,2309.28
2017-05-27 11:30:00,2315.04
2017-05-27 11:45:00,2322.24
2017-05-27 12:00:00,2329.08
2017-05-27 12:15:00,2331.84
2017-05-27 12:30:00,2344.92
2017-05-27 12:45:00,2342.4
2017-05-27 13:00:00,2334.0
2017-05-27 13:15:00,2345.04
2017-05-27 13:30:00,2363.88
2017-05-27 13:45:00,2356.68
2017-05-27 14:00:00,2382.6
2017-05-27 14:15:00,2387.88
2017-05-27 14:30:00,2392.2
2017-05-27 14:45:00,2393.04
2017-05-27 15:00:00,2391.84
2017-05-27 15:15:00,2387.64
2017-05-27 15:30:00,2374.56
2017-05-27 15:45:00,2362.44
2017-05-27 16:00:00,2373.6
2017-05-27 16:15:00,2373.0
2017-05-27 16:30:00,2354.64
2017-05-27 16:45:00,2364.48
2017-05-27 17:00:00,2367.96
2017-05-27 17:15:00,2370.72
2017-05-27 17:30:00,2367.6
2017-05-27 17:45:00,2359.8
2017-05-27 18:00:00,2371.44
2017-05-27 18:15:00,2370.6
2017-05-27 18:30:00,2356.2
2017-05-27 18:45:00,2360.28
2017-05-27 19:00:00,2352.36
2017-05-27 19:15:00,2356.08
2017-05-27 19:30:00,2358.96
2017-05-27 19:45:00,2355.12
2017-05-27 20:00:00,2349.0
2017-05-27 20:15:00,2351.4
2017-05-27 20:30:00,2349.6
2017-05-27 20:45:00,2340.96
2017-05-27 21:00:00,2345.04
2017-05-27 21:15:00,2352.6
2017-05-27 21:30:00,2357.4
2017-05-27 21:45:00,2351.28
2017-05-27 22:00:00,2360.64
2017-05-27 22:15:00,2352.6
2017-05-27 22:30:00,2336.4
2017-05-27 22:45:00,2331.6
2017-05-27 23:00:00,2334.0
2017-05-27 23:15:00,2327.4
2017-05-27 23:30:00,2323.92
2017-05-27 23:45:00,2298.24
2017-05-28 00:00:00,2289.96
2017-05-28 00:15:00,2280.36
2017-05-28 00:30:00,2273.4
2017-05-28 00:45:00,2277.36
2017-05-28 01:00:00,2262.84
2017-05-28 01:15:00,2268.24
2017-05-28 01:30:00,2260.32
2017-05-28 01:45:00,2249.88
2017-05-28 02:00:00,2253.72
2017-05-28 02:15:00,2239.2
2017-05-28 02:30:00,2236.2
2017-05-28 02:45:00,2237.4
2017-05-28 03:00:00,2234.88
2017-05-28 03:15:00,2217.48
2017-05-28 03:30:00,2203.2
2017-05-28 03:45:00,2194.32
2017-05-28 04:00:00,2184.24
2017-05-28 04:15:00,2170.32
2017-05-28 04:30:00,2162.52
2017-05-28 04:45:00,2161.68
2017-05-28 05:00:00,2164.08
2017-05-28 05:15:00,2177.88
2017-05-28 05:30:00,2151.48
2017-05-28 05:45:00,2143.92
2017-05-28 06:00:00,2149.56
2017-05-28 06:15:00,2152.44
2017-05-28 06:30:00,2146.8
2017-05-28 06:45:00,2101.92
2017-05-28 07:00:00,2122.68
2017-05-28 07:15:00,2138.4
2017-05-28 07:30:00,2143.2
2017-05-28 07:45:00,2155.2
2017-05-28 08:00:00,2141.04
2017-05-28 08:15:00,2147.4
2017-05-28 08:30:00,2136.84
2017-05-28 08:45:00,2152.32
2017-05-28 09:00:00,2171.16
2017-05-28 09:15:00,2180.88
2017-05-28 09:30:00,2190.84
2017-05-28 09:45:00,2186.88
2017-05-28 10:00:00,2189.88
2017-05-28 10:15:00,2193.72
2017-05-28 10:30:00,2208.36
2017-05-28 10:45:00,2209.68
2017-05-28 11:00:00,2213.4
2017-05-28 11:15:00,2215.44
2017-05-28 11:30:00,2215.32
2017-05-28 11:45:00,2209.68
2017-05-28 12:00:00,2215.44
2017-05-28 12:15:00,2226.24
2017-05-28 12:30:00,2229.6
2017-05-28 12:45:00,2234.52
2017-05-28 13:00:00,2227.32
2017-05-28 13:15:00,2226.0
2017-05-28 13:30:00,2222.4
2017-05-28 13:45:00,2233.32
2017-05-28 14:00:00,2232.72
2017-05-28 14:15:00,2247.0
2017-05-28 14:30:00,2251.56
2017-05-28 14:45:00,2268.84
2017-05-28 15:00:00,2280.36
2017-05-28 15:15:00,2278.2
2017-05-28 15:30:00,2263.68
2017-05-28 15:45:00,2274.12
2017-05-28 16:00:00,2289.12
2017-05-28 16:15:00,2280.24
2017-05-28 16:30:00,2275.2
2017-05-28 16:45:00,2294.4
2017-05-28 17:00:00,2307.72
2017-05-28 17:15:00,2303.28
2017-05-28 17:30:00,2305.32
2017-05-28 17:45:00,2300.4
2017-05-28 18:00:00,2299.92
2017-05-28 18:15:00,2301.48
2017-05-28 18:30:00,2300.16
2017-05-28 18:45:00,2307.48
2017-05-28 19:00:00,2303.64
2017-05-28 19:15:00,2310.0
2017-05-28 19:30:00,2313.0
2017-05-28 19:45:00,2319.12
2017-05-28 20:00:00,2313.36
2017-05-28 20:15:00,2307.48
2017-05-28 20:30:00,2317.44
2017-05-28 20:45:00,2334.0
2017-05-28 21:00:00,2325.96
2017-05-28 21:15:00,2329.68
2017-05-28 21:30:00,2327.76
2017-05-28 21:45:00,2326.44
2017-05-28 22:00:00,2311.44
2017-05-28 22:15:00,2293.68
2017-05-28 22:30:00,2296.32
2017-05-28 22:45:00,2311.44
2017-05-28 23:00:00,2378.64
2017-05-28 23:15:00,2398.44
2017-05-28 23:30:00,2399.16
2017-05-28 23:45:00,2406.96
2017-05-29 00:00:00,2365.8
2017-05-29 00:15:00,2198.88
2017-05-29 00:30:00,2109.0
2017-05-29 00:45:00,2104.8
2017-05-29 01:00:00,2108.76
2017-05-29 01:15:00,2102.88
2017-05-29 01:30:00,2089.56
2017-05-29 01:45:00,2085.84
2017-05-29 02:00:00,2091.6
2017-05-29 02:15:00,2092.68
2017-05-29 02:30:00,2076.84
2017-05-29 02:45:00,2075.52
2017-05-29 03:00:00,2076.48
2017-05-29 03:15:00,2064.6
2017-05-29 03:30:00,2070.84
2017-05-29 03:45:00,2062.2
2017-05-29 04:00:00,2076.84
2017-05-29 04:15:00,2127.0
2017-05-29 04:30:00,2131.08
2017-05-29 04:45:00,2118.72
2017-05-29 05:00:00,2128.56
2017-05-29 05:15:00,2149.44
2017-05-29 05:30:00,2201.88
2017-05-29 05:45:00,2210.4
2017-05-29 06:00:00,2217.96
2017-05-29 06:15:00,2240.88
2017-05-29 06:30:00,2262.6
2017-05-29 06:45:00,2277.12
2017-05-29 07:00:00,2310.72
2017-05-29 07:15:00,2332.92
2017-05-29 07:30:00,2310.36
2017-05-29 07:45:00,2302.56
2017-05-29 08:00:00,2298.48
2017-05-29 08:15:00,2306.64
2017-05-29 08:30:00,2339.04
2017-05-29 08:45:00,2351.4
2017-05-29 09:00:00,2315.52
2017-05-29 09:15:00,2319.96
2017-05-29 09:30:00,2349.0
2017-05-29 09:45:00,2344.08
2017-05-29 10:00:00,2335.92
2017-05-29 10:15:00,2321.52
2017-05-29 10:30:00,2349.72
2017-05-29 10:45:00,2348.28
2017-05-29 11:00:00,2305.68
2017-05-29 11:15:00,2297.52
2017-05-29 11:30:00,2324.88
2017-05-29 11:45:00,2358.48
2017-05-29 12:00:00,2367.24
2017-05-29 12:15:00,2341.56
2017-05-29 12:30:00,2375.04
2017-05-29 12:45:00,2417.04
2017-05-29 13:00:00,2397.36
2017-05-29 13:15:00,2393.28
2017-05-29 13:30:00,2401.92
2017-05-29 13:45:00,2426.88
2017-05-29 14:00:00,2436.84
2017-05-29 14:15:00,2423.52
2017-05-29 14:30:00,2469.84
2017-05-29 14:45:00,2496.12
2017-05-29 15:00:00,2502.96
2017-05-29 15:15:00,2451.36
2017-05-29 15:30:00,2447.64
2017-05-29 15:45:00,2480.64
2017-05-29 16:00:00,2489.28
2017-05-29 16:15:00,2485.92
2017-05-29 16:30:00,2455.56
2017-05-29 16:45:00,2443.32
2017-05-29 17:00:00,2442.84
2017-05-29 17:15:00,2436.0
2017-05-29 17:30:00,2445.0
2017-05-29 17:45:00,2451.12
2017-05-29 18:00:00,2449.92
2017-05-29 18:15:00,2445.48
2017-05-29 18:30:00,2448.0
2017-05-29 18:45:00,2459.4
2017-05-29 19:00:00,2471.88
2017-05-29 19:15:00,2479.92
2017-05-29 19:30:00,2486.16
2017-05-29 19:45:00,2473.32
2017-05-29 20:00:00,2464.56
2017-05-29 20:15:00,2463.72
2017-05-29 20:30:00,2471.88
2017-05-29 20:45:00,2464.92
2017-05-29 21:00:00,2449.8
2017-05-29 21:15:00,2437.68
2017-05-29 21:30:00,2432.52
2017-05-29 21:45:00,2437.32
2017-05-29 22:00:00,2441.16
2017-05-29 22:15:00,2448.36
2017-05-29 22:30:00,2447.76
2017-05-29 22:45:00,2440.56
2017-05-29 23:00:00,2435.04
2017-05-29 23:15:00,2421.48
2017-05-29 23:30:00,2431.8
2017-05-29 23:45:00,2407.56
2017-05-30 00:00:00,2378.04
2017-05-30 00:15:00,2362.8
2017-05-30 00:30:00,2604.12
2017-05-30 00:45:00,2782.56
2017-05-30 01:00:00,2795.64
2017-05-30 01:15:00,2785.56
2017-05-30 01:30:00,2610.96
2017-05-30 01:45:00,2434.92
2017-05-30 02:00:00,2421.36
2017-05-30 02:15:00,2427.48
2017-05-30 02:30:00,2420.64
2017-05-30 02:45:00,2409.48
2017-05-30 03:00:00,2407.56
2017-05-30 03:15:00,2400.12
2017-05-30 03:30:00,2388.96
2017-05-30 03:45:00,2472.0
2017-05-30 04:00:00,2482.92
2017-05-30 04:15:00,2494.56
2017-05-30 04:30:00,2500.44
2017-05-30 04:45:00,2476.2
2017-05-30 05:00:00,2479.8
2017-05-30 05:15:00,2494.08
2017-05-30 05:30:00,2480.52
2017-05-30 05:45:00,2285.16
2017-05-30 06:00:00,2341.8
2017-05-30 06:15:00,2415.12
2017-05-30 06:30:00,2364.24
2017-05-30 06:45:00,2355.24
2017-05-30 07:00:00,2366.16
2017-05-30 07:15:00,2395.2
2017-05-30 07:30:00,2412.12
2017-05-30 07:45:00,2425.92
2017-05-30 08:00:00,2419.2
2017-05-30 08:15:00,2440.32
2017-05-30 08:30:00,2446.8
2017-05-30 08:45:00,2435.88
2017-05-30 09:00:00,2436.6
2017-05-30 09:15:00,2442.6
2017-05-30 09:30:00,2452.32
2017-05-30 09:45:00,2459.16
2017-05-30 10:00:00,2455.92
2017-05-30 10:15:00,2462.52
2017-05-30 10:30:00,2456.4
2017-05-30 10:45:00,2463.24
2017-05-30 11:00:00,2454.84
2017-05-30 11:15:00,2409.24
2017-05-30 11:30:00,2398.08
2017-05-30 11:45:00,2398.44
2017-05-30 12:00:00,2384.76
2017-05-30 12:15:00,2375.64
2017-05-30 12:30:00,2396.28
2017-05-30 12:45:00,2397.96
2017-05-30 13:00:00,2393.16
2017-05-30 13:15:00,2397.6
2017-05-30 13:30:00,2395.44
2017-05-30 13:45:00,2391.96
2017-05-30 14:00:00,2394.0
2017-05-30 14:15:00,2422.8
2017-05-30 14:30:00,2409.12
2017-05-30 14:45:00,2409.24
2017-05-30 15:00:00,2426.16
2017-05-30 15:15:00,2414.52
2017-05-30 15:30:00,2409.0
2017-05-30 15:45:00,2407.8
2017-05-30 16:00:00,2425.8
2017-05-30 16:15:00,2408.76
2017-05-30 16:30:00,2400.6
2017-05-30 16:45:00,2408.64
2017-05-30 17:00:00,2397.96
2017-05-30 17:15:00,2395.32
2017-05-30 17:30:00,2391.84
2017-05-30 17:45:00,2380.92
2017-05-30 18:00:00,2406.6
2017-05-30 18:15:00,2399.52
2017-05-30 18:30:00,2411.4
2017-05-30 18:45:00,2403.48
2017-05-30 19:00:00,2400.84
2017-05-30 19:15:00,2413.56
2017-05-30 19:30:00,2392.44
2017-05-30 19:45:00,2424.6
2017-05-30 20:00:00,2414.76
2017-05-30 20:15:00,2405.16
2017-05-30 20:30:00,2406.96
2017-05-30 20:45:00,2404.44
2017-05-30 21:00:00,2406.12
2017-05-30 21:15:00,2403.6
2017-05-30 21:30:00,2398.44
2017-05-30 21:45:00,2390.28
2017-05-30 22:00:00,2393.76
2017-05-30 22:15:00,2396.28
2017-05-30 22:30:00,2372.88
2017-05-30 22:45:00,2372.16
2017-05-30 23:00:00,2367.24
2017-05-30 23:15:00,2373.0
2017-05-30 23:30:00,2340.0
2017-05-30 23:45:00,2327.04
2017-05-31 00:00:00,2338.56
2017-05-31 00:15:00,2324.64
2017-05-31 00:30:00,2323.56
2017-05-31 00:45:00,2289.36
2017-05-31 01:00:00,2296.8
2017-05-31 01:15:00,2288.52
2017-05-31 01:30:00,2280.48
2017-05-31 01:45:00,2306.76
2017-05-31 02:00:00,2301.72
2017-05-31 02:15:00,2304.0
2017-05-31 02:30:00,2301.96
2017-05-31 02:45:00,2311.32
2017-05-31 03:00:00,2298.36
2017-05-31 03:15:00,2280.24
2017-05-31 03:30:00,2261.76
2017-05-31 03:45:00,2243.28
2017-05-31 04:00:00,2237.28
2017-05-31 04:15:00,2235.96
2017-05-31 04:30:00,2232.0
2017-05-31 04:45:00,2227.08
2017-05-31 05:00:00,2214.48
2017-05-31 05:15:00,2213.4
2017-05-31 05:30:00,2223.36
2017-05-31 05:45:00,2210.76
2017-05-31 06:00:00,2212.8
2017-05-31 06:15:00,2223.84
2017-05-31 06:30:00,2246.76
2017-05-31 06:45:00,2273.16
2017-05-31 07:00:00,2258.4
2017-05-31 07:15:00,2273.52
2017-05-31 07:30:00,2276.16
2017-05-31 07:45:00,2274.6
2017-05-31 08:00:00,2279.52
2017-05-31 08:15:00,2281.68
2017-05-31 08:30:00,2297.76
2017-05-31 08:45:00,2270.16
2017-05-31 09:00:00,2291.04
2017-05-31 09:15:00,2298.72
2017-05-31 09:30:00,2294.64
2017-05-31 09:45:00,2306.16
2017-05-31 10:00:00,2313.48
2017-05-31 10:15:00,2321.04
2017-05-31 10:30:00,2303.04
2017-05-31 10:45:00,2316.12
2017-05-31 11:00:00,2316.0
2017-05-31 11:15:00,2306.16
2017-05-31 11:30:00,2309.4
2017-05-31 11:45:00,2297.64
2017-05-31 12:00:00,2319.6
2017-05-31 12:15:00,2326.44
2017-05-31 12:30:00,2335.56
2017-05-31 12:45:00,2332.92
2017-05-31 13:00:00,2332.32
2017-05-31 13:15:00,2333.64
2017-05-31 13:30:00,2356.32
2017-05-31 13:45:00,2350.32
2017-05-31 14:00:00,2344.8
2017-05-31 14:15:00,2339.76
2017-05-31 14:30:00,2340.72
2017-05-31 14:45:00,2344.56
2017-05-31 15:00:00,2320.68
2017-05-31 15:15:00,1917.72
2017-05-31 15:30:00,2124.96
2017-05-31 15:45:00,2450.52
2017-05-31 16:00:00,2298.36
2017-05-31 16:15:00,2187.36
2017-05-31 16:30:00,2190.96
2017-05-31 16:45:00,2197.2
2017-05-31 17:00:00,2189.16
2017-05-31 17:15:00,2201.88
2017-05-31 17:30:00,2235.12
2017-05-31 17:45:00,2284.68
2017-05-31 18:00:00,2365.92
2017-05-31 18:15:00,2405.88
2017-05-31 18:30:00,2395.8
2017-05-31 18:45:00,2410.32
2017-05-31 19:00:00,2417.88
2017-05-31 19:15:00,2422.2
2017-05-31 19:30:00,2413.92
2017-05-31 19:45:00,2409.6
2017-05-31 20:00:00,2415.84
2017-05-31 20:15:00,2413.68
2017-05-31 20:30:00,2401.2
2017-05-31 20:45:00,2398.2
2017-05-31 21:00:00,2397.96
2017-05-31 21:15:00,2393.4
2017-05-31 21:30:00,2385.48
2017-05-31 21:45:00,2372.64
2017-05-31 22:00:00,2395.8
2017-05-31 22:15:00,2342.16
2017-05-31 22:30:00,2348.04
2017-05-31 22:45:00,2349.0
2017-05-31 23:00:00,2353.32
2017-05-31 23:15:00,2340.6
2017-05-31 23:30:00,2327.52
2017-05-31 23:45:00,2495.28
2017-06-01 00:00:00,2706.0
2017-06-01 00:15:00,2728.8
2017-06-01 00:30:00,2705.76
2017-06-01 00:45:00,2688.36
2017-06-01 01:00:00,2674.92
2017-06-01 01:15:00,2660.4
2017-06-01 01:30:00,2658.96
2017-06-01 01:45:00,2650.8
2017-06-01 02:00:00,2650.08
2017-06-01 02:15:00,2636.88
2017-06-01 02:30:00,2632.32
2017-06-01 02:45:00,2613.0
2017-06-01 03:00:00,2600.16
2017-06-01 03:15:00,2596.56
2017-06-01 03:30:00,2583.84
2017-06-01 03:45:00,2570.04
2017-06-01 04:00:00,2559.36
2017-06-01 04:15:00,2392.92
2017-06-01 04:30:00,1986.84
2017-06-01 04:45:00,1975.44
2017-06-01 05:00:00,1985.76
2017-06-01 05:15:00,2088.48
2017-06-01 05:30:00,2109.36
2017-06-01 05:45:00,2117.52
2017-06-01 06:00:00,2139.96
2017-06-01 06:15:00,2148.6
2017-06-01 06:30:00,2154.24
2017-06-01 06:45:00,2170.68
2017-06-01 07:00:00,2195.88
2017-06-01 07:15:00,2213.76
2017-06-01 07:30:00,2227.2
2017-06-01 07:45:00,2300.64
2017-06-01 08:00:00,2297.28
2017-06-01 08:15:00,2315.52
2017-06-01 08:30:00,2319.96
2017-06-01 08:45:00,2321.76
2017-06-01 09:00:00,2321.04
2017-06-01 09:15:00,2329.2
2017-06-01 09:30:00,2333.28
2017-06-01 09:45:00,2338.08
2017-06-01 10:00:00,2338.8
2017-06-01 10:15:00,2342.04
2017-06-01 10:30:00,2330.64
2017-06-01 10:45:00,2343.48
2017-06-01 11:00:00,2362.32
2017-06-01 11:15:00,2367.96
2017-06-01 11:30:00,2368.68
2017-06-01 11:45:00,2368.2
2017-06-01 12:00:00,2358.96
2017-06-01 12:15:00,2384.64
2017-06-01 12:30:00,2400.6
2017-06-01 12:45:00,2393.88
2017-06-01 13:00:00,2398.92
2017-06-01 13:15:00,2413.8
2017-06-01 13:30:00,2416.44
2017-06-01 13:45:00,2409.96
2017-06-01 14:00:00,2401.08
2017-06-01 14:15:00,2397.84
2017-06-01 14:30:00,2385.96
2017-06-01 14:45:00,2391.84
2017-06-01 15:00:00,2400.24
2017-06-01 15:15:00,2402.76
2017-06-01 15:30:00,2398.68
2017-06-01 15:45:00,2394.72
2017-06-01 16:00:00,2379.48
2017-06-01 16:15:00,2366.52
2017-06-01 16:30:00,2403.36
2017-06-01 16:45:00,2409.84
2017-06-01 17:00:00,2407.08
2017-06-01 17:15:00,2395.92
2017-06-01 17:30:00,2367.0
2017-06-01 17:45:00,2364.0
2017-06-01 18:00:00,2355.96
2017-06-01 18:15:00,2364.0
2017-06-01 18:30:00,2361.12
2017-06-01 18:45:00,2360.76
2017-06-01 19:00:00,2358.6
2017-06-01 19:15:00,2350.56
2017-06-01 19:30:00,2361.84
2017-06-01 19:45:00,2366.88
2017-06-01 20:00:00,2358.48
2017-06-01 20:15:00,2333.88
2017-06-01 20:30:00,2327.16
2017-06-01 20:45:00,2333.4
2017-06-01 21:00:00,2340.6
2017-06-01 21:15:00,2328.96
2017-06-01 21:30:00,2325.6
2017-06-01 21:45:00,2342.16
2017-06-01 22:00:00,2343.24
2017-06-01 22:15:00,2327.4
2017-06-01 22:30:00,2320.68
2017-06-01 22:45:00,2319.96
2017-06-01 23:00:00,2306.88
2017-06-01 23:15:00,2301.24
2017-06-01 23:30:00,2295.96
2017-06-01 23:45:00,2284.44
2017-06-02 00:00:00,2272.08
2017-06-02 00:15:00,2261.76
2017-06-02 00:30:00,2256.84
2017-06-02 00:45:00,2245.92
2017-06-02 01:00:00,2239.44
2017-06-02 01:15:00,2240.76
2017-06-02 01:30:00,2227.68
2017-06-02 01:45:00,2215.68
2017-06-02 02:00:00,2222.16
2017-06-02 02:15:00,2214.0
2017-06-02 02:30:00,2207.28
2017-06-02 02:45:00,2206.32
2017-06-02 03:00:00,2204.16
2017-06-02 03:15:00,2208.96
2017-06-02 03:30:00,2198.28
2017-06-02 03:45:00,2199.96
2017-06-02 04:00:00,2182.8
2017-06-02 04:15:00,2194.32
2017-06-02 04:30:00,2196.48
2017-06-02 04:45:00,2184.96
2017-06-02 05:00:00,2176.2
2017-06-02 05:15:00,2176.44
2017-06-02 05:30:00,2177.64
2017-06-02 05:45:00,2187.72
2017-06-02 06:00:00,2198.16
2017-06-02 06:15:00,2203.2
2017-06-02 06:30:00,2213.4
2017-06-02 06:45:00,2236.44
2017-06-02 07:00:00,2280.72
2017-06-02 07:15:00,2279.4
2017-06-02 07:30:00,2278.56
2017-06-02 07:45:00,2281.56
2017-06-02 08:00:00,2275.68
